county,regionName,name,no,seats,party,regionCode
新北市,新北市第8選舉區,蘇泓欽,7,10,無黨籍,6500008
新北市,新北市第8選舉區,洪佳君,6,10,國民黨,6500008
新北市,新北市第8選舉區,張昭隆,5,10,台灣民眾黨,6500008
新北市,新北市第8選舉區,王正,4,10,勞動黨,6500008
新北市,新北市第8選舉區,黃永昌,3,10,國民黨,6500008
新北市,新北市第8選舉區,江怡臻,2,10,國民黨,6500008
新北市,新北市第8選舉區,彭一書,1,10,民進黨,6500008
新北市,新北市第9選舉區,劉哲彰,6,5,國民黨,6500009
新北市,新北市第9選舉區,黃心華,5,5,國民黨,6500009
新北市,新北市第9選舉區,陳永福,4,5,民進黨,6500009
新北市,新北市第9選舉區,張凱鈞,3,5,台灣民眾黨,6500009
新北市,新北市第9選舉區,陳儀君,2,5,國民黨,6500009
新北市,新北市第9選舉區,陳乃瑜,1,5,民進黨,6500009
新竹市,新竹市第1選舉區,劉彥伶,25,12,民進黨,1001801
新竹市,新竹市第1選舉區,黃家曄,24,12,無黨籍,1001801
新竹市,新竹市第1選舉區,鄭美娟,23,12,民進黨,1001801
新竹市,新竹市第1選舉區,曾資程,22,12,民進黨,1001801
新竹市,新竹市第1選舉區,蔡惠婷,21,12,時代力量,1001801
新竹市,新竹市第1選舉區,王銘宗,20,12,無黨籍,1001801
新竹市,新竹市第1選舉區,黃文政,19,12,國民黨,1001801
新竹市,新竹市第1選舉區,黃耀正,18,12,無黨籍,1001801
新竹市,新竹市第1選舉區,戴朝琴,17,12,無黨籍,1001801
新竹市,新竹市第1選舉區,劉明鴻,16,12,無黨籍,1001801
新竹市,新竹市第1選舉區,張文興,15,12,國民黨,1001801
新竹市,新竹市第1選舉區,鍾淑英,14,12,國民黨,1001801
新竹市,新竹市第1選舉區,謝佩妤,13,12,無黨籍,1001801
新竹市,新竹市第1選舉區,林志雅,12,12,無黨籍,1001801
新竹市,新竹市第1選舉區,何志勇,11,12,國民黨,1001801
新竹市,新竹市第1選舉區,張祖琰,10,12,國民黨,1001801
新竹市,新竹市第1選舉區,宋品瑩,9,12,台灣民眾黨,1001801
新竹市,新竹市第1選舉區,段孝芳,8,12,國民黨,1001801
新竹市,新竹市第1選舉區,劉崇顯,7,12,綠黨,1001801
新竹市,新竹市第1選舉區,周莉柔,6,12,無黨籍,1001801
新竹市,新竹市第1選舉區,余邦彥,5,12,無黨籍,1001801
新竹市,新竹市第1選舉區,陳珍裕,4,12,無黨籍,1001801
新竹市,新竹市第1選舉區,李國璋,3,12,台灣民眾黨,1001801
新竹市,新竹市第1選舉區,陳錫文,2,12,台灣民眾黨,1001801
新竹市,新竹市第1選舉區,陳清智,1,12,國民黨,1001801
新竹市,新竹市第2選舉區,陳鶴文,10,4,時代力量,1001802
新竹市,新竹市第2選舉區,許登淇,9,4,台灣民眾黨,1001802
新竹市,新竹市第2選舉區,何佳樺,8,4,無黨籍,1001802
新竹市,新竹市第2選舉區,黃立達,7,4,無黨籍,1001802
新竹市,新竹市第2選舉區,徐美惠,6,4,國民黨,1001802
新竹市,新竹市第2選舉區,施乃如,5,4,民進黨,1001802
新竹市,新竹市第2選舉區,許修睿,4,4,國民黨,1001802
新竹市,新竹市第2選舉區,田雅芳,3,4,無黨籍,1001802
新竹市,新竹市第2選舉區,王岢鈺,2,4,小民參政歐巴桑聯盟,1001802
新竹市,新竹市第2選舉區,何智昌,1,4,無黨籍,1001802
新竹市,新竹市第3選舉區,陳治雄,3,2,國民黨,1001803
新竹市,新竹市第3選舉區,施淑婷,2,2,台灣民眾黨,1001803
新竹市,新竹市第3選舉區,陳建名,1,2,民進黨,1001803
新竹市,新竹市第4選舉區,楊玲宜,19,9,民進黨,1001804
新竹市,新竹市第4選舉區,吳旭豐,14,9,國民黨,1001804
新竹市,新竹市第4選舉區,陳清全,13,9,無黨籍,1001804
新竹市,新竹市第4選舉區,曾泰程,12,9,無黨籍,1001804
新竹市,新竹市第4選舉區,鄭慶欽,11,9,無黨籍,1001804
新竹市,新竹市第4選舉區,黃世禮,9,9,無黨籍,1001804
新竹市,新竹市第4選舉區,蕭志潔,8,9,國民黨,1001804
新竹市,新竹市第4選舉區,彭昆耀,7,9,無黨籍,1001804
新竹市,新竹市第4選舉區,黃美慧,6,9,國民黨,1001804
新竹市,新竹市第4選舉區,劉康彥,5,9,民進黨,1001804
新竹市,新竹市第4選舉區,顏政德,4,9,無黨籍,1001804
新竹市,新竹市第4選舉區,蔡文盛,3,9,台灣民眾黨,1001804
新竹市,新竹市第4選舉區,孫鍚洲,2,9,無黨籍,1001804
新竹市,新竹市第4選舉區,林彥甫,1,9,時代力量,1001804
新竹市,新竹市第5選舉區,曾沛騰,9,6,無黨籍,1001805
新竹市,新竹市第5選舉區,鄭成光,8,6,無黨籍,1001805
新竹市,新竹市第5選舉區,陳啓源,7,6,無黨籍,1001805
新竹市,新竹市第5選舉區,劉昊禮,6,6,無黨籍,1001805
新竹市,新竹市第5選舉區,吳國寶,5,6,無黨籍,1001805
新竹市,新竹市第5選舉區,廖子齊,4,6,時代力量,1001805
新竹市,新竹市第5選舉區,葉國文,3,6,台灣民眾黨,1001805
新竹市,新竹市第5選舉區,林盈徹,2,6,民進黨,1001805
新竹市,新竹市第5選舉區,陳慶齡,1,6,國民黨,1001805
新竹市,新竹市第6選舉區,林慈愛,1,1,國民黨,1001806
新竹縣,新竹縣第10選舉區,湯惠鈴,3,1,無黨籍,1000410
新竹縣,新竹縣第10選舉區,范文鴻,2,1,民進黨,1000410
新竹縣,新竹縣第10選舉區,王辰翔,1,1,國民黨,1000410
新竹縣,新竹縣第11選舉區,林秉君Kaying．Kuying．Kalang,2,1,國民黨,1000411
新竹縣,新竹縣第11選舉區,法隆伊佑,1,1,民進黨,1000411
新竹縣,新竹縣第12選舉區,劉建民,2,1,國民黨,1000412
新竹縣,新竹縣第12選舉區,林世偉,1,1,無黨籍,1000412
新竹縣,新竹縣第13選舉區,張雁萍,2,1,無黨籍,1000413
新竹縣,新竹縣第13選舉區,張益生,1,1,國民黨,1000413
新竹縣,新竹縣第1選舉區,鄭福強,22,12,無黨籍,1000401
新竹縣,新竹縣第1選舉區,鄭美琴,21,12,無黨籍,1000401
新竹縣,新竹縣第1選舉區,陳文得,20,12,無黨籍,1000401
新竹縣,新竹縣第1選舉區,連郁婷,19,12,時代力量,1000401
新竹縣,新竹縣第1選舉區,陳凱榮,18,12,國民黨,1000401
新竹縣,新竹縣第1選舉區,陳立基,17,12,台灣民眾黨,1000401
新竹縣,新竹縣第1選舉區,林祺軒,16,12,無黨籍,1000401
新竹縣,新竹縣第1選舉區,朱健銘,15,12,無黨籍,1000401
新竹縣,新竹縣第1選舉區,邱靖雅,14,12,無黨籍,1000401
新竹縣,新竹縣第1選舉區,歐陽霆,13,12,民進黨,1000401
新竹縣,新竹縣第1選舉區,林碩彥,12,12,台灣民眾黨,1000401
新竹縣,新竹縣第1選舉區,許育綸,11,12,勞動黨,1000401
新竹縣,新竹縣第1選舉區,范植華,10,12,無黨籍,1000401
新竹縣,新竹縣第1選舉區,杜文中,9,12,國民黨,1000401
新竹縣,新竹縣第1選舉區,王炳漢,8,12,國民黨,1000401
新竹縣,新竹縣第1選舉區,吳旭智,7,12,國民黨,1000401
新竹縣,新竹縣第1選舉區,張珈源,6,12,民進黨,1000401
新竹縣,新竹縣第1選舉區,林增堂,5,12,國民黨,1000401
新竹縣,新竹縣第1選舉區,蔡志環,4,12,國民黨,1000401
新竹縣,新竹縣第1選舉區,陳冠宇,3,12,綠黨,1000401
新竹縣,新竹縣第1選舉區,蔡蕥鍹,2,12,民進黨,1000401
新竹縣,新竹縣第1選舉區,林禹佑,1,12,無黨籍,1000401
新竹縣,新竹縣第2選舉區,張燦堂,10,5,無黨籍,1000402
新竹縣,新竹縣第2選舉區,羅美文,9,5,勞動黨,1000402
新竹縣,新竹縣第2選舉區,甄克堅,8,5,無黨籍,1000402
新竹縣,新竹縣第2選舉區,陳德木,7,5,國民黨,1000402
新竹縣,新竹縣第2選舉區,何建樺,6,5,民進黨,1000402
新竹縣,新竹縣第2選舉區,陳栢誠,5,5,國民黨,1000402
新竹縣,新竹縣第2選舉區,齊占翔,4,5,國民黨,1000402
新竹縣,新竹縣第2選舉區,吳菊花,3,5,國民黨,1000402
新竹縣,新竹縣第2選舉區,萬正英,2,5,國民黨,1000402
新竹縣,新竹縣第2選舉區,范振龍,1,5,國民黨,1000402
新竹縣,新竹縣第3選舉區,張鎮榮,4,3,國民黨,1000403
新竹縣,新竹縣第3選舉區,何智達,3,3,無黨籍,1000403
新竹縣,新竹縣第3選舉區,吳傳地,2,3,民進黨,1000403
新竹縣,新竹縣第3選舉區,徐勝凌,1,3,台灣民眾黨,1000403
新竹縣,新竹縣第4選舉區,羅仕琦,3,2,國民黨,1000404
新竹縣,新竹縣第4選舉區,吳發勝,2,2,民進黨,1000404
新竹縣,新竹縣第4選舉區,徐瑜新,1,2,國民黨,1000404
新竹縣,新竹縣第5選舉區,林保祿,3,2,無黨籍,1000405
新竹縣,新竹縣第5選舉區,范曰富,2,2,國民黨,1000405
新竹縣,新竹縣第5選舉區,呂宛庭,1,2,無黨籍,1000405
新竹縣,新竹縣第6選舉區,張永奎,2,1,無黨籍,1000406
新竹縣,新竹縣第6選舉區,張良印,1,1,國民黨,1000406
新竹縣,新竹縣第7選舉區,劉代洋,2,1,國民黨,1000407
新竹縣,新竹縣第7選舉區,鄭昱芸,1,1,無黨籍,1000407
新竹縣,新竹縣第8選舉區,林子丞,17,6,台灣民眾黨,1000408
新竹縣,新竹縣第8選舉區,黃豪杰,16,6,國民黨,1000408
新竹縣,新竹縣第8選舉區,范振港,15,6,無黨籍,1000408
新竹縣,新竹縣第8選舉區,馮守亮,14,6,國民黨,1000408
新竹縣,新竹縣第8選舉區,鄭正,13,6,無黨籍,1000408
新竹縣,新竹縣第8選舉區,彭余美玲,12,6,國民黨,1000408
新竹縣,新竹縣第8選舉區,余筱菁,11,6,綠黨,1000408
新竹縣,新竹縣第8選舉區,劉興藻,10,6,無黨籍,1000408
新竹縣,新竹縣第8選舉區,彭致豪,9,6,時代力量,1000408
新竹縣,新竹縣第8選舉區,陳晏華,8,6,無黨籍,1000408
新竹縣,新竹縣第8選舉區,楊昌德,7,6,民進黨,1000408
新竹縣,新竹縣第8選舉區,林若宸,6,6,無黨籍,1000408
新竹縣,新竹縣第8選舉區,鄭朝鐘,5,6,無黨籍,1000408
新竹縣,新竹縣第8選舉區,上官秋燕,4,6,國民黨,1000408
新竹縣,新竹縣第8選舉區,林昭錡,3,6,無黨籍,1000408
新竹縣,新竹縣第8選舉區,范振東,2,6,無黨籍,1000408
新竹縣,新竹縣第8選舉區,呂幸潤,1,6,無黨籍,1000408
新竹縣,新竹縣第9選舉區,邱坤桶,1,1,國民黨,1000409
嘉義市,嘉義市第1選舉區,戴寧,18,10,無黨籍,1002001
嘉義市,嘉義市第1選舉區,李奕德,17,10,無黨籍,1002001
嘉義市,嘉義市第1選舉區,翁渙瑤,16,10,台灣基進,1002001
嘉義市,嘉義市第1選舉區,吳家慧,15,10,無黨籍,1002001
嘉義市,嘉義市第1選舉區,顏色不分藍綠支持性專區顏色田慎節,14,10,無黨籍,1002001
嘉義市,嘉義市第1選舉區,張敏琪,13,10,國民黨,1002001
嘉義市,嘉義市第1選舉區,林昱孜,12,10,台灣民眾黨,1002001
嘉義市,嘉義市第1選舉區,黃露慧,11,10,民進黨,1002001
嘉義市,嘉義市第1選舉區,郭定緯,10,10,國民黨,1002001
嘉義市,嘉義市第1選舉區,梁樹綸,9,10,國民黨,1002001
嘉義市,嘉義市第1選舉區,凌子楚,8,10,民進黨,1002001
嘉義市,嘉義市第1選舉區,郭文居,7,10,無黨籍,1002001
嘉義市,嘉義市第1選舉區,黃盈智,6,10,民進黨,1002001
嘉義市,嘉義市第1選舉區,傅大偉,5,10,國民黨,1002001
嘉義市,嘉義市第1選舉區,陳家平,4,10,國民黨,1002001
嘉義市,嘉義市第1選舉區,張榮藏,3,10,無黨籍,1002001
嘉義市,嘉義市第1選舉區,蔡永泉,2,10,台灣團結聯盟,1002001
嘉義市,嘉義市第1選舉區,林瑞霞,1,10,無黨籍,1002001
嘉義市,嘉義市第2選舉區,蔡坤叡,22,13,無黨籍,1002002
嘉義市,嘉義市第2選舉區,王冠鈞,21,13,無黨籍,1002002
嘉義市,嘉義市第2選舉區,鄭光宏,20,13,國民黨,1002002
嘉義市,嘉義市第2選舉區,蔡文旭,19,13,民進黨,1002002
嘉義市,嘉義市第2選舉區,黃思婷,18,13,無黨籍,1002002
嘉義市,嘉義市第2選舉區,李錦洋,17,13,無黨籍,1002002
嘉義市,嘉義市第2選舉區,陳姿妏,16,13,無黨籍,1002002
嘉義市,嘉義市第2選舉區,林雪峰,15,13,國民黨,1002002
嘉義市,嘉義市第2選舉區,孫貫志,14,13,無黨籍,1002002
嘉義市,嘉義市第2選舉區,張秀華,13,13,國民黨,1002002
嘉義市,嘉義市第2選舉區,陳品蓁,12,13,民進黨,1002002
嘉義市,嘉義市第2選舉區,林煒軒,11,13,民進黨,1002002
嘉義市,嘉義市第2選舉區,莊豐安,10,13,無黨籍,1002002
嘉義市,嘉義市第2選舉區,蘇慶良,9,13,國民黨,1002002
嘉義市,嘉義市第2選舉區,王浩,8,13,時代力量,1002002
嘉義市,嘉義市第2選舉區,張閔舜,7,13,國民黨,1002002
嘉義市,嘉義市第2選舉區,洪瑋庭,6,13,台灣基進,1002002
嘉義市,嘉義市第2選舉區,許明對,5,13,民進黨,1002002
嘉義市,嘉義市第2選舉區,蘇澤峰,4,13,無黨籍,1002002
嘉義市,嘉義市第2選舉區,黃敏修,3,13,民進黨,1002002
嘉義市,嘉義市第2選舉區,黃大祐,2,13,民進黨,1002002
嘉義市,嘉義市第2選舉區,李忠曆,1,13,無黨籍,1002002
嘉義縣,嘉義縣第1選舉區,黃榮俊,9,8,民進黨,1001001
嘉義縣,嘉義縣第1選舉區,陳主明,8,8,民進黨,1001001
嘉義縣,嘉義縣第1選舉區,江佩曄,7,8,民進黨,1001001
嘉義縣,嘉義縣第1選舉區,王啓澧,6,8,國民黨,1001001
嘉義縣,嘉義縣第1選舉區,賴瓊如,5,8,無黨籍,1001001
嘉義縣,嘉義縣第1選舉區,黃惠汝,4,8,民進黨,1001001
嘉義縣,嘉義縣第1選舉區,詹琬蓁,3,8,國民黨,1001001
嘉義縣,嘉義縣第1選舉區,楊秀琴,2,8,無黨籍,1001001
嘉義縣,嘉義縣第1選舉區,黃榮利,1,8,民進黨,1001001
嘉義縣,嘉義縣第2選舉區,林秀琴,12,7,民進黨,1001002
嘉義縣,嘉義縣第2選舉區,林淑完,11,7,民進黨,1001002
嘉義縣,嘉義縣第2選舉區,林岱杰,10,7,無黨籍,1001002
嘉義縣,嘉義縣第2選舉區,陳文忠,9,7,無黨籍,1001002
嘉義縣,嘉義縣第2選舉區,高子羚,8,7,無黨籍,1001002
嘉義縣,嘉義縣第2選舉區,洪安仁,7,7,無黨籍,1001002
嘉義縣,嘉義縣第2選舉區,黃啟豪,6,7,民進黨,1001002
嘉義縣,嘉義縣第2選舉區,陳福成,5,7,無黨籍,1001002
嘉義縣,嘉義縣第2選舉區,劉宜奮,4,7,無黨籍,1001002
嘉義縣,嘉義縣第2選舉區,簡嘉億,3,7,國民黨,1001002
嘉義縣,嘉義縣第2選舉區,何文華,2,7,民進黨,1001002
嘉義縣,嘉義縣第2選舉區,郭金雀,1,7,無黨籍,1001002
嘉義縣,嘉義縣第3選舉區,劉雅文,9,5,民進黨,1001003
嘉義縣,嘉義縣第3選舉區,陳志明,8,5,無黨籍,1001003
嘉義縣,嘉義縣第3選舉區,高義清,7,5,無黨籍,1001003
嘉義縣,嘉義縣第3選舉區,吳思蓉,6,5,國民黨,1001003
嘉義縣,嘉義縣第3選舉區,劉世承,5,5,無黨籍,1001003
嘉義縣,嘉義縣第3選舉區,陳信文,4,5,國民黨,1001003
嘉義縣,嘉義縣第3選舉區,江志明,3,5,民進黨,1001003
嘉義縣,嘉義縣第3選舉區,莊信宗,2,5,民進黨,1001003
嘉義縣,嘉義縣第3選舉區,王啟瑞,1,5,無黨籍,1001003
嘉義縣,嘉義縣第4選舉區,李國勝,10,6,國民黨,1001004
嘉義縣,嘉義縣第4選舉區,呂文正,9,6,民進黨,1001004
嘉義縣,嘉義縣第4選舉區,郭西川,8,6,無黨籍,1001004
嘉義縣,嘉義縣第4選舉區,蔡奇璋,7,6,無黨籍,1001004
嘉義縣,嘉義縣第4選舉區,黃嫈珺,6,6,民進黨,1001004
嘉義縣,嘉義縣第4選舉區,姜梅紅,5,6,民進黨,1001004
嘉義縣,嘉義縣第4選舉區,蔡建漢,4,6,無黨籍,1001004
嘉義縣,嘉義縣第4選舉區,陳怡岳,3,6,民進黨,1001004
嘉義縣,嘉義縣第4選舉區,陳崇榮,2,6,無黨籍,1001004
嘉義縣,嘉義縣第4選舉區,蔡政宜,1,6,無黨籍,1001004
嘉義縣,嘉義縣第5選舉區,陳鳳梅,4,3,民進黨,1001005
嘉義縣,嘉義縣第5選舉區,黃金茂,3,3,無黨籍,1001005
嘉義縣,嘉義縣第5選舉區,翁聰賢,2,3,民進黨,1001005
嘉義縣,嘉義縣第5選舉區,蔡信典,1,3,國民黨,1001005
嘉義縣,嘉義縣第6選舉區,何子凡,12,7,無黨籍,1001006
嘉義縣,嘉義縣第6選舉區,詹黃素蓮,11,7,國民黨,1001006
嘉義縣,嘉義縣第6選舉區,詹志暉,10,7,國民黨,1001006
嘉義縣,嘉義縣第6選舉區,張明達,9,7,民進黨,1001006
嘉義縣,嘉義縣第6選舉區,林嘉欣,8,7,無黨籍,1001006
嘉義縣,嘉義縣第6選舉區,莊竣傑,7,7,無黨籍,1001006
嘉義縣,嘉義縣第6選舉區,蔡瀧賢,6,7,民進黨,1001006
嘉義縣,嘉義縣第6選舉區,邱銀海,5,7,國民黨,1001006
嘉義縣,嘉義縣第6選舉區,凃文以,4,7,無黨籍,1001006
嘉義縣,嘉義縣第6選舉區,陳柏麟,3,7,民進黨,1001006
嘉義縣,嘉義縣第6選舉區,羅士洋,2,7,民進黨,1001006
嘉義縣,嘉義縣第6選舉區,江季珍,1,7,民進黨,1001006
嘉義縣,嘉義縣第7選舉區,武清山,1,1,無黨籍,1001007
彰化縣,彰化縣第1選舉區,洪信獻,24,13,無黨籍,1000701
彰化縣,彰化縣第1選舉區,蔡坤翰,23,13,無黨籍,1000701
彰化縣,彰化縣第1選舉區,韓德生,22,13,國民黨,1000701
彰化縣,彰化縣第1選舉區,楊子賢,21,13,民進黨,1000701
彰化縣,彰化縣第1選舉區,洪柏葳,20,13,無黨籍,1000701
彰化縣,彰化縣第1選舉區,葉永清,19,13,國民黨,1000701
彰化縣,彰化縣第1選舉區,曾煥程,18,13,台灣維新,1000701
彰化縣,彰化縣第1選舉區,宋玅女,17,13,無黨籍,1000701
彰化縣,彰化縣第1選舉區,吳韋達,16,13,時代力量,1000701
彰化縣,彰化縣第1選舉區,黃千宴,15,13,國民黨,1000701
彰化縣,彰化縣第1選舉區,温芝樺,14,13,國民黨,1000701
彰化縣,彰化縣第1選舉區,王孝裕,13,13,台灣民眾黨,1000701
彰化縣,彰化縣第1選舉區,辜皇譯,12,13,民進黨,1000701
彰化縣,彰化縣第1選舉區,吳明融,11,13,無黨籍,1000701
彰化縣,彰化縣第1選舉區,許雅琳,10,13,民進黨,1000701
彰化縣,彰化縣第1選舉區,黃柏瑜,9,13,民進黨,1000701
彰化縣,彰化縣第1選舉區,莊陞漢,8,13,民進黨,1000701
彰化縣,彰化縣第1選舉區,陳銌銌,7,13,無黨籍,1000701
彰化縣,彰化縣第1選舉區,李成濟,6,13,民進黨,1000701
彰化縣,彰化縣第1選舉區,許原龍,5,13,國民黨,1000701
彰化縣,彰化縣第1選舉區,白玉如,4,13,國民黨,1000701
彰化縣,彰化縣第1選舉區,林茂明,3,13,無黨籍,1000701
彰化縣,彰化縣第1選舉區,顧黃水花,2,13,國民黨,1000701
彰化縣,彰化縣第1選舉區,李寶銀,1,13,無黨籍,1000701
彰化縣,彰化縣第2選舉區,葉國雄,9,7,民進黨,1000702
彰化縣,彰化縣第2選舉區,鄭敬議,8,7,台灣民眾黨,1000702
彰化縣,彰化縣第2選舉區,黃俊源,7,7,國民黨,1000702
彰化縣,彰化縣第2選舉區,郭燕陵,6,7,無黨籍,1000702
彰化縣,彰化縣第2選舉區,施佩妤,5,7,無黨籍,1000702
彰化縣,彰化縣第2選舉區,凃淑媚,4,7,國民黨,1000702
彰化縣,彰化縣第2選舉區,楊妙月,3,7,民進黨,1000702
彰化縣,彰化縣第2選舉區,藍駿宇,2,7,民進黨,1000702
彰化縣,彰化縣第2選舉區,楊竣程,1,7,國民黨,1000702
彰化縣,彰化縣第3選舉區,林小琪,8,6,國民黨,1000703
彰化縣,彰化縣第3選舉區,施嘉華,7,6,國民黨,1000703
彰化縣,彰化縣第3選舉區,周君綾,6,6,民進黨,1000703
彰化縣,彰化縣第3選舉區,王國忠,5,6,民進黨,1000703
彰化縣,彰化縣第3選舉區,柯振杯,4,6,國民黨,1000703
彰化縣,彰化縣第3選舉區,林宗翰,3,6,無黨籍,1000703
彰化縣,彰化縣第3選舉區,蕭文雄,2,6,無黨籍,1000703
彰化縣,彰化縣第3選舉區,賴清美,1,6,民進黨,1000703
彰化縣,彰化縣第4選舉區,詹木根,14,8,無黨籍,1000704
彰化縣,彰化縣第4選舉區,吳為杰,13,8,民進黨,1000704
彰化縣,彰化縣第4選舉區,賴澤民,12,8,民進黨,1000704
彰化縣,彰化縣第4選舉區,鄭宇焱,11,8,時代力量,1000704
彰化縣,彰化縣第4選舉區,劉惠娟,10,8,國民黨,1000704
彰化縣,彰化縣第4選舉區,張錦昆,9,8,國民黨,1000704
彰化縣,彰化縣第4選舉區,張欣倩,8,8,民進黨,1000704
彰化縣,彰化縣第4選舉區,黃正盛,7,8,國民黨,1000704
彰化縣,彰化縣第4選舉區,張順畝,6,8,無黨籍,1000704
彰化縣,彰化縣第4選舉區,詹閔雄,5,8,台灣維新,1000704
彰化縣,彰化縣第4選舉區,曹嘉豪,4,8,國民黨,1000704
彰化縣,彰化縣第4選舉區,凃俊任,3,8,國民黨,1000704
彰化縣,彰化縣第4選舉區,張雪如,2,8,台灣民眾黨,1000704
彰化縣,彰化縣第4選舉區,林俊毅,1,8,無黨籍,1000704
彰化縣,彰化縣第5選舉區,歐陽蓁珠,7,5,民進黨,1000705
彰化縣,彰化縣第5選舉區,洪本成,6,5,國民黨,1000705
彰化縣,彰化縣第5選舉區,張春洋,5,5,無黨籍,1000705
彰化縣,彰化縣第5選舉區,陳玉姫,4,5,國民黨,1000705
彰化縣,彰化縣第5選舉區,陳清峰,3,5,無黨籍,1000705
彰化縣,彰化縣第5選舉區,陳重嘉,2,5,台灣民眾黨,1000705
彰化縣,彰化縣第5選舉區,劉珊伶,1,5,民進黨,1000705
彰化縣,彰化縣第6選舉區,許書維,7,4,民進黨,1000706
彰化縣,彰化縣第6選舉區,詹琬惠,6,4,民進黨,1000706
彰化縣,彰化縣第6選舉區,蕭妤亘,5,4,國民黨,1000706
彰化縣,彰化縣第6選舉區,劉景滄,4,4,無黨籍,1000706
彰化縣,彰化縣第6選舉區,張諄萬,3,4,無黨籍,1000706
彰化縣,彰化縣第6選舉區,鄭俊雄,2,4,國民黨,1000706
彰化縣,彰化縣第6選舉區,宋鴻鈞,1,4,無黨籍,1000706
彰化縣,彰化縣第7選舉區,陳亞楠,8,5,無黨籍,1000707
彰化縣,彰化縣第7選舉區,江熊一楓,7,5,民進黨,1000707
彰化縣,彰化縣第7選舉區,吳錦潭,6,5,無黨籍,1000707
彰化縣,彰化縣第7選舉區,黃盛祿,5,5,無黨籍,1000707
彰化縣,彰化縣第7選舉區,劉淑芳,4,5,國民黨,1000707
彰化縣,彰化縣第7選舉區,李俊諭,3,5,民進黨,1000707
彰化縣,彰化縣第7選舉區,謝典林,2,5,國民黨,1000707
彰化縣,彰化縣第7選舉區,李浩誠,1,5,國民黨,1000707
彰化縣,彰化縣第8選舉區,陳一惇,7,5,國民黨,1000708
彰化縣,彰化縣第8選舉區,張國棟,6,5,國民黨,1000708
彰化縣,彰化縣第8選舉區,洪騰明,5,5,民進黨,1000708
彰化縣,彰化縣第8選舉區,蔡家豪,4,5,無黨籍,1000708
彰化縣,彰化縣第8選舉區,吳淑娟,3,5,無黨籍,1000708
彰化縣,彰化縣第8選舉區,洪子超,2,5,民進黨,1000708
彰化縣,彰化縣第8選舉區,謝淑如,1,5,國民黨,1000708
彰化縣,彰化縣第9選舉區,張新男,2,1,無黨籍,1000709
彰化縣,彰化縣第9選舉區,陳榮妹,1,1,國民黨,1000709
澎湖縣,澎湖縣第1選舉區,許國政,18,11,國民黨,1001601
澎湖縣,澎湖縣第1選舉區,蘇陳綉色,17,11,無黨籍,1001601
澎湖縣,澎湖縣第1選舉區,莊光大,16,11,無黨籍,1001601
澎湖縣,澎湖縣第1選舉區,歐修智,15,11,無黨籍,1001601
澎湖縣,澎湖縣第1選舉區,盧長在,14,11,民進黨,1001601
澎湖縣,澎湖縣第1選舉區,蘇育德,13,11,民進黨,1001601
澎湖縣,澎湖縣第1選舉區,劉陳昭玲,12,11,國民黨,1001601
澎湖縣,澎湖縣第1選舉區,胡松榮,11,11,無黨團結聯盟,1001601
澎湖縣,澎湖縣第1選舉區,歐中慨,10,11,國民黨,1001601
澎湖縣,澎湖縣第1選舉區,張再興,9,11,無黨籍,1001601
澎湖縣,澎湖縣第1選舉區,藍凱元,8,11,無黨籍,1001601
澎湖縣,澎湖縣第1選舉區,陳文謙,7,11,無黨籍,1001601
澎湖縣,澎湖縣第1選舉區,呂黃春金,6,11,民進黨,1001601
澎湖縣,澎湖縣第1選舉區,林建勳,5,11,國民黨,1001601
澎湖縣,澎湖縣第1選舉區,呂光宇,4,11,國民黨,1001601
澎湖縣,澎湖縣第1選舉區,陳毓仁,3,11,無黨籍,1001601
澎湖縣,澎湖縣第1選舉區,陳海山,2,11,無黨籍,1001601
澎湖縣,澎湖縣第1選舉區,許智富,1,11,台灣民眾黨,1001601
澎湖縣,澎湖縣第2選舉區,廖璟華,4,3,無黨籍,1001602
澎湖縣,澎湖縣第2選舉區,吳政杰,3,3,國民黨,1001602
澎湖縣,澎湖縣第2選舉區,蔡清續,2,3,民進黨,1001602
澎湖縣,澎湖縣第2選舉區,許育愷,1,3,無黨籍,1001602
澎湖縣,澎湖縣第3選舉區,宋昀芝,2,2,無黨籍,1001603
澎湖縣,澎湖縣第3選舉區,魏睿宏,1,2,無黨籍,1001603
澎湖縣,澎湖縣第4選舉區,許月里,2,1,無黨籍,1001604
澎湖縣,澎湖縣第4選舉區,薛雲鴻,1,1,無黨籍,1001604
澎湖縣,澎湖縣第5選舉區,陳佩真,1,1,無黨籍,1001605
澎湖縣,澎湖縣第6選舉區,張仁和,2,1,無黨籍,1001606
澎湖縣,澎湖縣第6選舉區,夏晨榮,1,1,無黨籍,1001606
