pcode,county,city,fullcode,cityname,vilcode,vilname,fullname,fullcodename
10,010,080,10010080,嘉義縣六腳鄉,025,更寮村,嘉義縣六腳鄉更寮村,10010080025
10,010,090,10010090,嘉義縣東石鄉,001,東石村,嘉義縣東石鄉東石村,10010090001
10,010,090,10010090,嘉義縣東石鄉,002,猿樹村,嘉義縣東石鄉猿樹村,10010090002
10,010,090,10010090,嘉義縣東石鄉,003,型厝村,嘉義縣東石鄉型厝村,10010090003
10,010,090,10010090,嘉義縣東石鄉,004,塭港村,嘉義縣東石鄉塭港村,10010090004
10,010,090,10010090,嘉義縣東石鄉,005,三家村,嘉義縣東石鄉三家村,10010090005
10,010,090,10010090,嘉義縣東石鄉,006,永屯村,嘉義縣東石鄉永屯村,10010090006
10,010,090,10010090,嘉義縣東石鄉,007,海埔村,嘉義縣東石鄉海埔村,10010090007
10,010,090,10010090,嘉義縣東石鄉,008,龍港村,嘉義縣東石鄉龍港村,10010090008
10,010,090,10010090,嘉義縣東石鄉,009,副瀨村,嘉義縣東石鄉副瀨村,10010090009
10,010,090,10010090,嘉義縣東石鄉,010,下揖村,嘉義縣東石鄉下揖村,10010090010
10,010,090,10010090,嘉義縣東石鄉,011,頂揖村,嘉義縣東石鄉頂揖村,10010090011
10,010,090,10010090,嘉義縣東石鄉,012,溪下村,嘉義縣東石鄉溪下村,10010090012
10,010,090,10010090,嘉義縣東石鄉,013,港墘村,嘉義縣東石鄉港墘村,10010090013
10,010,090,10010090,嘉義縣東石鄉,014,蔦松村,嘉義縣東石鄉蔦松村,10010090014
10,010,090,10010090,嘉義縣東石鄉,015,圍潭村,嘉義縣東石鄉圍潭村,10010090015
10,010,090,10010090,嘉義縣東石鄉,016,洲仔村,嘉義縣東石鄉洲仔村,10010090016
10,010,090,10010090,嘉義縣東石鄉,017,東崙村,嘉義縣東石鄉東崙村,10010090017
10,010,090,10010090,嘉義縣東石鄉,018,西崙村,嘉義縣東石鄉西崙村,10010090018
10,010,090,10010090,嘉義縣東石鄉,019,塭仔村,嘉義縣東石鄉塭仔村,10010090019
10,010,090,10010090,嘉義縣東石鄉,020,網寮村,嘉義縣東石鄉網寮村,10010090020
10,010,090,10010090,嘉義縣東石鄉,021,掌潭村,嘉義縣東石鄉掌潭村,10010090021
10,010,090,10010090,嘉義縣東石鄉,022,港口村,嘉義縣東石鄉港口村,10010090022
10,010,090,10010090,嘉義縣東石鄉,023,鰲鼓村,嘉義縣東石鄉鰲鼓村,10010090023
10,010,100,10010100,嘉義縣義竹鄉,001,岸腳村,嘉義縣義竹鄉岸腳村,10010100001
10,010,100,10010100,嘉義縣義竹鄉,002,義竹村,嘉義縣義竹鄉義竹村,10010100002
10,010,100,10010100,嘉義縣義竹鄉,003,六桂村,嘉義縣義竹鄉六桂村,10010100003
10,010,100,10010100,嘉義縣義竹鄉,004,仁里村,嘉義縣義竹鄉仁里村,10010100004
10,010,100,10010100,嘉義縣義竹鄉,005,傳芳村,嘉義縣義竹鄉傳芳村,10010100005
10,010,100,10010100,嘉義縣義竹鄉,006,頭竹村,嘉義縣義竹鄉頭竹村,10010100006
10,010,100,10010100,嘉義縣義竹鄉,007,五厝村,嘉義縣義竹鄉五厝村,10010100007
10,010,100,10010100,嘉義縣義竹鄉,008,中平村,嘉義縣義竹鄉中平村,10010100008
10,010,100,10010100,嘉義縣義竹鄉,009,埤前村,嘉義縣義竹鄉埤前村,10010100009
10,010,100,10010100,嘉義縣義竹鄉,010,平溪村,嘉義縣義竹鄉平溪村,10010100010
10,010,100,10010100,嘉義縣義竹鄉,011,後鎮村,嘉義縣義竹鄉後鎮村,10010100011
10,010,100,10010100,嘉義縣義竹鄉,012,北華村,嘉義縣義竹鄉北華村,10010100012
10,010,100,10010100,嘉義縣義竹鄉,013,新店村,嘉義縣義竹鄉新店村,10010100013
10,010,100,10010100,嘉義縣義竹鄉,014,東過村,嘉義縣義竹鄉東過村,10010100014
10,010,100,10010100,嘉義縣義竹鄉,015,西過村,嘉義縣義竹鄉西過村,10010100015
10,010,100,10010100,嘉義縣義竹鄉,016,官和村,嘉義縣義竹鄉官和村,10010100016
10,010,100,10010100,嘉義縣義竹鄉,017,官順村,嘉義縣義竹鄉官順村,10010100017
10,010,100,10010100,嘉義縣義竹鄉,018,新富村,嘉義縣義竹鄉新富村,10010100018
10,010,100,10010100,嘉義縣義竹鄉,019,東光村,嘉義縣義竹鄉東光村,10010100019
10,010,100,10010100,嘉義縣義竹鄉,020,東榮村,嘉義縣義竹鄉東榮村,10010100020
10,010,100,10010100,嘉義縣義竹鄉,021,龍蛟村,嘉義縣義竹鄉龍蛟村,10010100021
10,010,100,10010100,嘉義縣義竹鄉,022,溪洲村,嘉義縣義竹鄉溪洲村,10010100022
10,010,110,10010110,嘉義縣鹿草鄉,001,後寮村,嘉義縣鹿草鄉後寮村,10010110001
10,010,110,10010110,嘉義縣鹿草鄉,002,鹿東村,嘉義縣鹿草鄉鹿東村,10010110002
10,010,110,10010110,嘉義縣鹿草鄉,003,鹿草村,嘉義縣鹿草鄉鹿草村,10010110003
10,010,110,10010110,嘉義縣鹿草鄉,004,西井村,嘉義縣鹿草鄉西井村,10010110004
10,010,110,10010110,嘉義縣鹿草鄉,005,豊稠村,嘉義縣鹿草鄉豊稠村,10010110005
10,010,110,10010110,嘉義縣鹿草鄉,006,重寮村,嘉義縣鹿草鄉重寮村,10010110006
10,010,110,10010110,嘉義縣鹿草鄉,007,施家村,嘉義縣鹿草鄉施家村,10010110007
10,010,110,10010110,嘉義縣鹿草鄉,008,下潭村,嘉義縣鹿草鄉下潭村,10010110008
10,010,110,10010110,嘉義縣鹿草鄉,009,光潭村,嘉義縣鹿草鄉光潭村,10010110009
10,010,110,10010110,嘉義縣鹿草鄉,010,碧潭村,嘉義縣鹿草鄉碧潭村,10010110010
10,010,110,10010110,嘉義縣鹿草鄉,011,松竹村,嘉義縣鹿草鄉松竹村,10010110011
10,010,110,10010110,嘉義縣鹿草鄉,012,竹山村,嘉義縣鹿草鄉竹山村,10010110012
10,010,110,10010110,嘉義縣鹿草鄉,013,後堀村,嘉義縣鹿草鄉後堀村,10010110013
10,010,110,10010110,嘉義縣鹿草鄉,014,三角村,嘉義縣鹿草鄉三角村,10010110014
10,010,110,10010110,嘉義縣鹿草鄉,015,下麻村,嘉義縣鹿草鄉下麻村,10010110015
10,010,120,10010120,嘉義縣水上鄉,001,水上村,嘉義縣水上鄉水上村,10010120001
10,010,120,10010120,嘉義縣水上鄉,002,水頭村,嘉義縣水上鄉水頭村,10010120002
10,010,120,10010120,嘉義縣水上鄉,003,大堀村,嘉義縣水上鄉大堀村,10010120003
10,010,120,10010120,嘉義縣水上鄉,004,大崙村,嘉義縣水上鄉大崙村,10010120004
10,010,120,10010120,嘉義縣水上鄉,005,塗溝村,嘉義縣水上鄉塗溝村,10010120005
10,010,120,10010120,嘉義縣水上鄉,006,粗溪村,嘉義縣水上鄉粗溪村,10010120006
10,010,120,10010120,嘉義縣水上鄉,007,下寮村,嘉義縣水上鄉下寮村,10010120007
10,010,120,10010120,嘉義縣水上鄉,008,三和村,嘉義縣水上鄉三和村,10010120008
10,010,120,10010120,嘉義縣水上鄉,009,回歸村,嘉義縣水上鄉回歸村,10010120009
10,010,120,10010120,嘉義縣水上鄉,010,三鎮村,嘉義縣水上鄉三鎮村,10010120010
10,010,120,10010120,嘉義縣水上鄉,011,靖和村,嘉義縣水上鄉靖和村,10010120011
10,010,120,10010120,嘉義縣水上鄉,012,南和村,嘉義縣水上鄉南和村,10010120012
10,010,120,10010120,嘉義縣水上鄉,013,龍德村,嘉義縣水上鄉龍德村,10010120013
10,010,120,10010120,嘉義縣水上鄉,014,溪洲村,嘉義縣水上鄉溪洲村,10010120014
10,010,120,10010120,嘉義縣水上鄉,015,柳林村,嘉義縣水上鄉柳林村,10010120015
10,010,120,10010120,嘉義縣水上鄉,016,柳鄉村,嘉義縣水上鄉柳鄉村,10010120016
10,010,120,10010120,嘉義縣水上鄉,017,柳新村,嘉義縣水上鄉柳新村,10010120017
10,010,120,10010120,嘉義縣水上鄉,018,寬士村,嘉義縣水上鄉寬士村,10010120018
10,010,120,10010120,嘉義縣水上鄉,019,民生村,嘉義縣水上鄉民生村,10010120019
10,010,120,10010120,嘉義縣水上鄉,020,忠和村,嘉義縣水上鄉忠和村,10010120020
10,010,120,10010120,嘉義縣水上鄉,021,中庄村,嘉義縣水上鄉中庄村,10010120021
10,010,120,10010120,嘉義縣水上鄉,022,南鄉村,嘉義縣水上鄉南鄉村,10010120022
10,010,120,10010120,嘉義縣水上鄉,023,三界村,嘉義縣水上鄉三界村,10010120023
10,010,120,10010120,嘉義縣水上鄉,024,國姓村,嘉義縣水上鄉國姓村,10010120024
10,010,120,10010120,嘉義縣水上鄉,025,內溪村,嘉義縣水上鄉內溪村,10010120025
10,010,120,10010120,嘉義縣水上鄉,026,義興村,嘉義縣水上鄉義興村,10010120026
10,010,130,10010130,嘉義縣中埔鄉,001,中埔村,嘉義縣中埔鄉中埔村,10010130001
10,010,130,10010130,嘉義縣中埔鄉,002,塩舘村,嘉義縣中埔鄉塩舘村,10010130002
10,010,130,10010130,嘉義縣中埔鄉,003,龍門村,嘉義縣中埔鄉龍門村,10010130003
10,010,130,10010130,嘉義縣中埔鄉,004,裕民村,嘉義縣中埔鄉裕民村,10010130004
10,010,130,10010130,嘉義縣中埔鄉,005,金蘭村,嘉義縣中埔鄉金蘭村,10010130005
10,010,130,10010130,嘉義縣中埔鄉,006,富收村,嘉義縣中埔鄉富收村,10010130006
10,010,130,10010130,嘉義縣中埔鄉,007,和睦村,嘉義縣中埔鄉和睦村,10010130007
10,010,130,10010130,嘉義縣中埔鄉,008,和美村,嘉義縣中埔鄉和美村,10010130008
10,010,130,10010130,嘉義縣中埔鄉,009,和興村,嘉義縣中埔鄉和興村,10010130009
10,010,130,10010130,嘉義縣中埔鄉,010,隆興村,嘉義縣中埔鄉隆興村,10010130010
10,010,130,10010130,嘉義縣中埔鄉,011,義仁村,嘉義縣中埔鄉義仁村,10010130011
10,010,130,10010130,嘉義縣中埔鄉,012,社口村,嘉義縣中埔鄉社口村,10010130012
10,010,130,10010130,嘉義縣中埔鄉,013,灣潭村,嘉義縣中埔鄉灣潭村,10010130013
10,010,130,10010130,嘉義縣中埔鄉,014,石硦村,嘉義縣中埔鄉石硦村,10010130014
10,010,130,10010130,嘉義縣中埔鄉,015,頂埔村,嘉義縣中埔鄉頂埔村,10010130015
10,010,130,10010130,嘉義縣中埔鄉,016,同仁村,嘉義縣中埔鄉同仁村,10010130016
10,010,130,10010130,嘉義縣中埔鄉,017,瑞豐村,嘉義縣中埔鄉瑞豐村,10010130017
10,010,130,10010130,嘉義縣中埔鄉,018,沄水村,嘉義縣中埔鄉沄水村,10010130018
10,010,130,10010130,嘉義縣中埔鄉,019,三層村,嘉義縣中埔鄉三層村,10010130019
10,010,130,10010130,嘉義縣中埔鄉,020,深坑村,嘉義縣中埔鄉深坑村,10010130020
10,010,130,10010130,嘉義縣中埔鄉,021,東興村,嘉義縣中埔鄉東興村,10010130021
10,010,130,10010130,嘉義縣中埔鄉,022,中崙村,嘉義縣中埔鄉中崙村,10010130022
10,010,140,10010140,嘉義縣竹崎鄉,001,竹崎村,嘉義縣竹崎鄉竹崎村,10010140001
10,010,140,10010140,嘉義縣竹崎鄉,002,和平村,嘉義縣竹崎鄉和平村,10010140002
10,010,140,10010140,嘉義縣竹崎鄉,003,坑頭村,嘉義縣竹崎鄉坑頭村,10010140003
10,010,140,10010140,嘉義縣竹崎鄉,004,沙坑村,嘉義縣竹崎鄉沙坑村,10010140004
10,010,140,10010140,嘉義縣竹崎鄉,005,獅埜村,嘉義縣竹崎鄉獅埜村,10010140005
10,010,140,10010140,嘉義縣竹崎鄉,006,義和村,嘉義縣竹崎鄉義和村,10010140006
10,010,140,10010140,嘉義縣竹崎鄉,007,義仁村,嘉義縣竹崎鄉義仁村,10010140007
10,010,140,10010140,嘉義縣竹崎鄉,008,灣橋村,嘉義縣竹崎鄉灣橋村,10010140008
10,010,140,10010140,嘉義縣竹崎鄉,009,鹿滿村,嘉義縣竹崎鄉鹿滿村,10010140009
10,010,140,10010140,嘉義縣竹崎鄉,010,紫雲村,嘉義縣竹崎鄉紫雲村,10010140010
10,010,140,10010140,嘉義縣竹崎鄉,011,內埔村,嘉義縣竹崎鄉內埔村,10010140011
10,010,140,10010140,嘉義縣竹崎鄉,012,昇平村,嘉義縣竹崎鄉昇平村,10010140012
10,010,140,10010140,嘉義縣竹崎鄉,013,白杞村,嘉義縣竹崎鄉白杞村,10010140013
10,010,140,10010140,嘉義縣竹崎鄉,014,桃源村,嘉義縣竹崎鄉桃源村,10010140014
10,010,140,10010140,嘉義縣竹崎鄉,015,塘興村,嘉義縣竹崎鄉塘興村,10010140015
10,010,140,10010140,嘉義縣竹崎鄉,016,義隆村,嘉義縣竹崎鄉義隆村,10010140016
10,010,140,10010140,嘉義縣竹崎鄉,017,龍山村,嘉義縣竹崎鄉龍山村,10010140017
10,010,140,10010140,嘉義縣竹崎鄉,018,文峯村,嘉義縣竹崎鄉文峯村,10010140018
10,010,140,10010140,嘉義縣竹崎鄉,019,金獅村,嘉義縣竹崎鄉金獅村,10010140019
10,010,140,10010140,嘉義縣竹崎鄉,020,復金村,嘉義縣竹崎鄉復金村,10010140020
10,010,140,10010140,嘉義縣竹崎鄉,021,緞繻村,嘉義縣竹崎鄉緞繻村,10010140021
10,010,140,10010140,嘉義縣竹崎鄉,022,仁壽村,嘉義縣竹崎鄉仁壽村,10010140022
10,010,140,10010140,嘉義縣竹崎鄉,023,中和村,嘉義縣竹崎鄉中和村,10010140023
10,010,140,10010140,嘉義縣竹崎鄉,024,光華村,嘉義縣竹崎鄉光華村,10010140024
10,010,150,10010150,嘉義縣梅山鄉,001,梅東村,嘉義縣梅山鄉梅東村,10010150001
10,010,150,10010150,嘉義縣梅山鄉,002,梅南村,嘉義縣梅山鄉梅南村,10010150002
10,010,150,10010150,嘉義縣梅山鄉,003,過山村,嘉義縣梅山鄉過山村,10010150003
10,010,150,10010150,嘉義縣梅山鄉,004,梅北村,嘉義縣梅山鄉梅北村,10010150004
10,010,150,10010150,嘉義縣梅山鄉,005,圳南村,嘉義縣梅山鄉圳南村,10010150005
10,010,150,10010150,嘉義縣梅山鄉,006,永興村,嘉義縣梅山鄉永興村,10010150006
10,010,150,10010150,嘉義縣梅山鄉,007,半天村,嘉義縣梅山鄉半天村,10010150007
10,010,150,10010150,嘉義縣梅山鄉,008,圳北村,嘉義縣梅山鄉圳北村,10010150008
10,010,150,10010150,嘉義縣梅山鄉,009,大南村,嘉義縣梅山鄉大南村,10010150009
10,010,150,10010150,嘉義縣梅山鄉,010,双溪村,嘉義縣梅山鄉双溪村,10010150010
10,010,150,10010150,嘉義縣梅山鄉,011,安靖村,嘉義縣梅山鄉安靖村,10010150011
10,010,150,10010150,嘉義縣梅山鄉,012,太平村,嘉義縣梅山鄉太平村,10010150012
10,010,150,10010150,嘉義縣梅山鄉,013,碧湖村,嘉義縣梅山鄉碧湖村,10010150013
10,010,150,10010150,嘉義縣梅山鄉,014,太興村,嘉義縣梅山鄉太興村,10010150014
10,010,150,10010150,嘉義縣梅山鄉,015,瑞峯村,嘉義縣梅山鄉瑞峯村,10010150015
10,010,150,10010150,嘉義縣梅山鄉,016,瑞里村,嘉義縣梅山鄉瑞里村,10010150016
10,010,150,10010150,嘉義縣梅山鄉,017,太和村,嘉義縣梅山鄉太和村,10010150017
10,010,150,10010150,嘉義縣梅山鄉,018,龍眼村,嘉義縣梅山鄉龍眼村,10010150018
10,010,160,10010160,嘉義縣番路鄉,001,江西村,嘉義縣番路鄉江西村,10010160001
10,010,160,10010160,嘉義縣番路鄉,002,內甕村,嘉義縣番路鄉內甕村,10010160002
10,010,160,10010160,嘉義縣番路鄉,003,新福村,嘉義縣番路鄉新福村,10010160003
10,010,160,10010160,嘉義縣番路鄉,004,下坑村,嘉義縣番路鄉下坑村,10010160004
10,010,160,10010160,嘉義縣番路鄉,005,番路村,嘉義縣番路鄉番路村,10010160005
10,010,160,10010160,嘉義縣番路鄉,006,民和村,嘉義縣番路鄉民和村,10010160006
10,010,160,10010160,嘉義縣番路鄉,007,觸口村,嘉義縣番路鄉觸口村,10010160007
10,010,160,10010160,嘉義縣番路鄉,008,大湖村,嘉義縣番路鄉大湖村,10010160008
10,010,160,10010160,嘉義縣番路鄉,009,公田村,嘉義縣番路鄉公田村,10010160009
10,010,160,10010160,嘉義縣番路鄉,010,公興村,嘉義縣番路鄉公興村,10010160010
10,010,160,10010160,嘉義縣番路鄉,011,草山村,嘉義縣番路鄉草山村,10010160011
10,010,170,10010170,嘉義縣大埔鄉,001,大埔村,嘉義縣大埔鄉大埔村,10010170001
10,010,170,10010170,嘉義縣大埔鄉,002,和平村,嘉義縣大埔鄉和平村,10010170002
10,010,170,10010170,嘉義縣大埔鄉,003,永樂村,嘉義縣大埔鄉永樂村,10010170003
10,010,170,10010170,嘉義縣大埔鄉,004,茄苳村,嘉義縣大埔鄉茄苳村,10010170004
10,010,170,10010170,嘉義縣大埔鄉,005,西興村,嘉義縣大埔鄉西興村,10010170005
10,010,180,10010180,嘉義縣阿里山鄉,001,中山村,嘉義縣阿里山鄉中山村,10010180001
10,010,180,10010180,嘉義縣阿里山鄉,002,中正村,嘉義縣阿里山鄉中正村,10010180002
10,010,180,10010180,嘉義縣阿里山鄉,003,香林村,嘉義縣阿里山鄉香林村,10010180003
10,010,180,10010180,嘉義縣阿里山鄉,004,十字村,嘉義縣阿里山鄉十字村,10010180004
10,010,180,10010180,嘉義縣阿里山鄉,005,來吉村,嘉義縣阿里山鄉來吉村,10010180005
10,010,180,10010180,嘉義縣阿里山鄉,006,豐山村,嘉義縣阿里山鄉豐山村,10010180006
10,010,180,10010180,嘉義縣阿里山鄉,007,達邦村,嘉義縣阿里山鄉達邦村,10010180007
10,010,180,10010180,嘉義縣阿里山鄉,008,樂野村,嘉義縣阿里山鄉樂野村,10010180008
10,010,180,10010180,嘉義縣阿里山鄉,009,里佳村,嘉義縣阿里山鄉里佳村,10010180009
10,010,180,10010180,嘉義縣阿里山鄉,010,山美村,嘉義縣阿里山鄉山美村,10010180010
10,010,180,10010180,嘉義縣阿里山鄉,011,新美村,嘉義縣阿里山鄉新美村,10010180011
10,010,180,10010180,嘉義縣阿里山鄉,012,茶山村,嘉義縣阿里山鄉茶山村,10010180012
10,013,010,10013010,屏東縣屏東市,001,光榮里,屏東縣屏東市光榮里,10013010001
10,013,010,10013010,屏東縣屏東市,004,大同里,屏東縣屏東市大同里,10013010004
10,013,010,10013010,屏東縣屏東市,008,大埔里,屏東縣屏東市大埔里,10013010008
10,013,010,10013010,屏東縣屏東市,012,維新里,屏東縣屏東市維新里,10013010012
10,013,010,10013010,屏東縣屏東市,015,楠樹里,屏東縣屏東市楠樹里,10013010015
10,013,010,10013010,屏東縣屏東市,018,金泉里,屏東縣屏東市金泉里,10013010018
10,013,010,10013010,屏東縣屏東市,020,橋南里,屏東縣屏東市橋南里,10013010020
10,013,010,10013010,屏東縣屏東市,021,橋北里,屏東縣屏東市橋北里,10013010021
10,013,010,10013010,屏東縣屏東市,022,長春里,屏東縣屏東市長春里,10013010022
10,013,010,10013010,屏東縣屏東市,023,豐榮里,屏東縣屏東市豐榮里,10013010023
10,013,010,10013010,屏東縣屏東市,024,豐源里,屏東縣屏東市豐源里,10013010024
10,013,010,10013010,屏東縣屏東市,025,豐田里,屏東縣屏東市豐田里,10013010025
10,013,010,10013010,屏東縣屏東市,026,大連里,屏東縣屏東市大連里,10013010026
10,013,010,10013010,屏東縣屏東市,027,湖西里,屏東縣屏東市湖西里,10013010027
10,013,010,10013010,屏東縣屏東市,028,湖南里,屏東縣屏東市湖南里,10013010028
10,013,010,10013010,屏東縣屏東市,029,歸心里,屏東縣屏東市歸心里,10013010029
10,013,010,10013010,屏東縣屏東市,030,瑞光里,屏東縣屏東市瑞光里,10013010030
10,013,010,10013010,屏東縣屏東市,031,新生里,屏東縣屏東市新生里,10013010031
